rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
759,CSharp,tweetinvi,981,226,C#,https://github.com/linvi/tweetinvi,linvi,220,2023-03-03T08:03:28Z,"Tweetinvi, an intuitive Twitter C# library for the REST and Stream API. It supports .NET, .NETCore, UAP (Xamarin)..."
760,CSharp,ContextMenuForWindows11,978,50,C#,https://github.com/ikas-mc/ContextMenuForWindows11,ikas-mc,24,2022-12-19T15:46:46Z,Add Custom Context Menu For Windows11
761,CSharp,dotnet-sdk,973,284,C#,https://github.com/dapr/dotnet-sdk,dapr,135,2023-03-23T16:35:25Z,Dapr SDK for .NET
762,CSharp,UnityBezierSolution,968,106,C#,https://github.com/yasirkula/UnityBezierSolution,yasirkula,0,2023-02-01T18:35:53Z,A bezier spline solution for Unity 3D with some utility functions (like travelling the spline with constant speed/time)
763,CSharp,LaserGRBL,967,417,C#,https://github.com/arkypita/LaserGRBL,arkypita,185,2023-03-16T09:54:45Z,Laser optimized GUI for GRBL
764,CSharp,SharpWxDump,966,153,C#,https://github.com/AdminTest0/SharpWxDump,AdminTest0,5,2023-03-26T05:39:20Z,微信客户端取证，可获取用户个人信息(昵称/账号/手机/邮箱/数据库密钥(用来解密聊天记录))；支持获取多用户信息，不定期更新新版本偏移，目前支持所有新版本、正式版本
765,CSharp,jieba.NET,966,240,C#,https://github.com/anderscui/jieba.NET,anderscui,26,2022-12-08T09:32:20Z,jieba中文分词的.NET版本（支持.NET Framework与.NET Core）
766,CSharp,ProjectPSX,965,81,C#,https://github.com/BluestormDNA/ProjectPSX,BluestormDNA,0,2023-03-19T14:40:44Z,Experimental C# Playstation Emulator
767,CSharp,project-examples,963,2303,C#,https://github.com/jfrog/project-examples,jfrog,60,2023-03-21T11:08:17Z,Small projects in universal build ecosystems to configure CI and Artifactory
768,CSharp,passcore,963,208,C#,https://github.com/unosquare/passcore,unosquare,20,2023-02-02T15:12:18Z,A self-service password management tool for Active Directory
769,CSharp,AForge.NET,960,468,C#,https://github.com/andrewkirillov/AForge.NET,andrewkirillov,31,2022-01-22T14:21:50Z,"AForge.NET Framework is a C# framework designed for developers and researchers in the fields of Computer Vision and Artificial Intelligence - image processing, neural networks, genetic algorithms, machine learning, robotics, etc. "
770,CSharp,Reaktion,959,151,C#,https://github.com/keijiro/Reaktion,keijiro,2,2015-07-07T14:17:15Z,Audio reactive animation toolkit for Unity
771,CSharp,unity-atoms,958,111,C#,https://github.com/unity-atoms/unity-atoms,unity-atoms,37,2023-03-07T11:16:46Z,⚛️ Tiny modular pieces utilizing the power of Scriptable Objects
772,CSharp,GodOfHacker,958,245,C#,https://github.com/WWILLV/GodOfHacker,WWILLV,57,2019-01-12T12:50:24Z,黑客神器
773,CSharp,HDRP-Custom-Passes,957,121,C#,https://github.com/alelievr/HDRP-Custom-Passes,alelievr,12,2023-02-22T15:30:43Z,A bunch of custom passes made for HDRP
774,CSharp,FastExpressionCompiler,956,76,C#,https://github.com/dadhi/FastExpressionCompiler,dadhi,33,2023-03-15T04:05:18Z,Fast Compiler for C# Expression Trees and more!
775,CSharp,s7netplus,956,471,C#,https://github.com/S7NetPlus/s7netplus,S7NetPlus,67,2023-01-23T08:34:27Z,S7.NET+ -- A .NET library to connect to Siemens Step7 devices
776,CSharp,Finbuckle.MultiTenant,955,208,C#,https://github.com/Finbuckle/Finbuckle.MultiTenant,Finbuckle,43,2023-03-20T16:39:41Z,"Finbuckle.MultiTenant is an open-source multitenancy middleware library for .NET. It enables tenant resolution, per-tenant app behavior, and per-tenant data isolation."
777,CSharp,WebEssentials2013,954,264,C#,https://github.com/madskristensen/WebEssentials2013,madskristensen,290,2016-06-29T16:13:16Z,Visual Studio extension
778,CSharp,steamvr_unity_plugin,954,261,C#,https://github.com/ValveSoftware/steamvr_unity_plugin,ValveSoftware,303,2023-02-13T19:13:19Z,SteamVR Unity Plugin - Documentation at: https://valvesoftware.github.io/steamvr_unity_plugin/
779,CSharp,ShaderlabVS,952,193,C#,https://github.com/wudixiaop/ShaderlabVS,wudixiaop,9,2021-01-26T03:35:44Z,ShaderlabVS is a Visual Studio plugin for Unity Shaderlab programming
780,CSharp,Solar-System,952,260,C#,https://github.com/SebLague/Solar-System,SebLague,29,2021-07-21T20:54:35Z,Simple solar system experiment
781,CSharp,Procedural-Landmass-Generation,952,584,C#,https://github.com/SebLague/Procedural-Landmass-Generation,SebLague,33,2019-07-18T05:03:41Z,Procedural Landmass Generation in Unity
782,CSharp,clrmd,949,245,C#,https://github.com/microsoft/clrmd,microsoft,42,2023-03-23T15:09:00Z,Microsoft.Diagnostics.Runtime is a set of APIs for introspecting processes and dumps.
783,CSharp,MessagePipe,947,65,C#,https://github.com/Cysharp/MessagePipe,Cysharp,7,2023-03-23T18:07:15Z,High performance in-memory/distributed messaging pipeline for .NET and Unity.
784,CSharp,SVG,946,451,C#,https://github.com/svg-net/SVG,svg-net,99,2023-03-13T09:27:45Z,Fork of the ms svg library
785,CSharp,DinkToPdf,944,375,C#,https://github.com/rdvojmoc/DinkToPdf,rdvojmoc,104,2020-04-18T23:43:04Z,C# .NET Core wrapper for wkhtmltopdf library that uses Webkit engine to convert HTML pages to PDF.
786,CSharp,BedrockFramework,943,137,C#,https://github.com/davidfowl/BedrockFramework,davidfowl,42,2023-01-28T12:59:09Z,"High performance, low level networking APIs for building custom servers and clients."
787,CSharp,Unity-QuickSheet,943,187,C#,https://github.com/kimsama/Unity-QuickSheet,kimsama,20,2021-08-28T11:49:59Z,Unity-QuickSheet enables you to use spreadsheet file data within Unity editor. 
788,CSharp,userdialogs,942,361,C#,https://github.com/aritchie/userdialogs,aritchie,0,2022-08-27T19:50:52Z,"A cross platform library that allows you to call for standard user dialogs from a core .net standard library,  Actionsheets, alerts, confirmations, loading, login, progress, prompt, toast... async just for fun"
789,CSharp,Mobius,939,221,C#,https://github.com/microsoft/Mobius,microsoft,52,2022-12-08T01:22:54Z,C# and F# language binding and extensions to Apache Spark
790,CSharp,SourceBrowser,939,187,C#,https://github.com/KirillOsenkov/SourceBrowser,KirillOsenkov,40,2023-03-17T21:20:58Z,Source browser website generator that powers http://referencesource.microsoft.com and http://sourceroslyn.io
791,CSharp,SmartSql,938,214,C#,https://github.com/dotnetcore/SmartSql,dotnetcore,22,2023-03-15T18:49:17Z,SmartSql = MyBatis in C# + .NET Core+ Cache(Memory | Redis) + R/W Splitting + PropertyChangedTrack  +Dynamic Repository + InvokeSync + Diagnostics
792,CSharp,clean-architecture-demo,936,447,C#,https://github.com/matthewrenze/clean-architecture-demo,matthewrenze,1,2022-08-29T00:05:47Z,"A sample app for my online course ""Clean Architecture: Patterns, Practices, and Principles"" in .NET Framework 4.8 "
793,CSharp,MechJeb2,936,246,C#,https://github.com/MuMech/MechJeb2,MuMech,186,2023-03-06T04:34:24Z,MechJeb2 - KSP mod
794,CSharp,Svelto.ECS,933,80,C#,https://github.com/sebas77/Svelto.ECS,sebas77,0,2023-03-18T11:36:22Z,Svelto ECS C# Entity Component System
795,CSharp,globalmousekeyhook,933,244,C#,https://github.com/gmamaladze/globalmousekeyhook,gmamaladze,79,2023-03-26T09:17:16Z,"This library allows you to tap keyboard and mouse, detect and record their activity even when an application is inactive and runs in background."
796,CSharp,LibLog,932,156,C#,https://github.com/damianh/LibLog,damianh,0,2019-12-04T23:23:13Z,"LibLog is a single file for you to either copy/paste or install via nuget, into your library/framework/application to provide a logging abstraction. "
797,CSharp,msbuildtasks,932,279,C#,https://github.com/loresoft/msbuildtasks,loresoft,119,2021-03-08T09:04:44Z,The MSBuild Community Tasks Project is an open source project for MSBuild tasks.
798,CSharp,ASP.NET-Core-Template,930,156,C#,https://github.com/NikolayIT/ASP.NET-Core-Template,NikolayIT,6,2023-02-25T08:21:37Z,"A ready-to-use template for ASP.NET Core with repositories, services, models mapping, DI and StyleCop warnings fixed."
799,CSharp,powerapps-tools,930,404,C#,https://github.com/microsoft/powerapps-tools,microsoft,158,2023-03-07T06:06:09Z,Unsupported PowerApps Tools & Apps
800,CSharp,throw,928,64,C#,https://github.com/amantinband/throw,amantinband,11,2023-01-31T06:55:29Z,"A simple, fluent, extensible, and fully customizable library for throwing exceptions for projects using .NET 6+"
801,CSharp,Pcx,1164,176,C#,https://github.com/keijiro/Pcx,keijiro,15,2022-08-23T11:11:53Z,Point cloud importer & renderer for Unity
802,CSharp,NetTopologySuite,1163,282,C#,https://github.com/NetTopologySuite/NetTopologySuite,NetTopologySuite,43,2023-03-16T13:38:59Z,A .NET GIS solution that is fast and reliable for the .NET platform.
803,CSharp,CSharpVerbalExpressions,1162,111,C#,https://github.com/VerbalExpressions/CSharpVerbalExpressions,VerbalExpressions,9,2022-01-25T08:55:02Z,
804,CSharp,PolySharp,1158,30,C#,https://github.com/Sergio0694/PolySharp,Sergio0694,10,2023-03-17T02:41:02Z,"PolySharp provides generated, source-only polyfills for C# language features, to easily use all runtime-agnostic features downlevel. Add a reference, set your C# version to latest and have fun! 🚀"
805,CSharp,MediaPipeUnityPlugin,1157,336,C#,https://github.com/homuler/MediaPipeUnityPlugin,homuler,32,2023-03-04T11:15:26Z,Unity plugin to run MediaPipe graphs
806,CSharp,UI-For-UWP,1156,247,C#,https://github.com/telerik/UI-For-UWP,telerik,44,2023-03-15T10:27:57Z,"This repo contains the source code for Telerik UI for Universal Windows Platform (UWP), which includes 20+ UI controls for developers building UWP applications."
807,CSharp,IPBan,1152,392,C#,https://github.com/DigitalRuby/IPBan,DigitalRuby,0,2023-03-22T23:35:23Z,"Since 2011, IPBan is the worlds most trusted, free security software to block hackers and botnets. With both Windows and Linux support, IPBan has your dedicated or cloud server protected. Upgrade to IPBan Pro today and get a discount. Learn more at ↓"
808,CSharp,UnitOfWork,1150,309,C#,https://github.com/Arch/UnitOfWork,Arch,30,2023-01-08T07:06:08Z,"A plugin for Microsoft.EntityFrameworkCore to support repository, unit of work patterns, multiple database with distributed transaction supported, and MySQL multiple databases/tables sharding supported."
809,CSharp,VSSDK-Extensibility-Samples,1149,465,C#,https://github.com/microsoft/VSSDK-Extensibility-Samples,microsoft,121,2022-12-08T08:35:11Z,Samples for building your own Visual Studio extensions
810,CSharp,mvvmlight,1146,317,C#,https://github.com/lbugnion/mvvmlight,lbugnion,57,2021-08-13T12:43:37Z,"The main purpose of the toolkit is to accelerate the creation and development of MVVM applications in Xamarin.Android, Xamarin.iOS, Xamarin.Forms, Windows 10 UWP, Windows Presentation Foundation (WPF), Silverlight, Windows Phone."
811,CSharp,fakelogonscreen,1146,217,C#,https://github.com/bitsadmin/fakelogonscreen,bitsadmin,5,2020-02-03T23:28:01Z,Fake Windows logon screen to steal passwords
812,CSharp,advanced-algorithms,1146,261,C#,https://github.com/justcoding121/advanced-algorithms,justcoding121,1,2022-10-18T22:30:24Z,100+ algorithms & data structures generically implemented in C#.
813,CSharp,unity-toolbar-extender,1144,127,C#,https://github.com/marijnz/unity-toolbar-extender,marijnz,5,2022-04-18T12:45:42Z,Extend the Unity Toolbar with your own Editor UI code.
814,CSharp,APK-Installer,1144,107,C#,https://github.com/Paving-Base/APK-Installer,Paving-Base,9,2023-03-26T16:06:55Z,An Android Application Installer for Windows
815,CSharp,workspacer,1143,90,C#,https://github.com/workspacer/workspacer,workspacer,69,2023-03-15T07:52:26Z,a tiling window manager for Windows
816,CSharp,ContosoUniversityDotNetCore-Pages,1142,251,C#,https://github.com/jbogard/ContosoUniversityDotNetCore-Pages,jbogard,15,2023-01-27T14:48:08Z,With Razor Pages
817,CSharp,PasteEx,1140,112,C#,https://github.com/huiyadanli/PasteEx,huiyadanli,12,2023-01-27T05:59:14Z,:clipboard: Paste As File 把剪贴板的内容直接粘贴为文件
818,CSharp,QuickApp,1139,544,C#,https://github.com/emonney/QuickApp,emonney,43,2023-03-23T17:24:27Z,"ASP.NET Core 6 / Angular 14 startup project template with complete login, user and role management. Plus other useful services for Quick Application Development"
819,CSharp,Rg.Plugins.Popup,1138,342,C#,https://github.com/rotorgames/Rg.Plugins.Popup,rotorgames,96,2023-01-19T21:18:38Z,Xamarin Forms popup plugin
820,CSharp,ShaderGraph,1137,149,C#,https://github.com/Unity-Technologies/ShaderGraph,Unity-Technologies,0,2018-09-16T08:09:19Z,Unity ShaderGraph project
821,CSharp,Outline-Effect,1137,174,C#,https://github.com/cakeslice/Outline-Effect,cakeslice,11,2021-04-12T20:40:58Z,Outline Image Effect for Unity
822,CSharp,UWPHook,1136,100,C#,https://github.com/BrianLima/UWPHook,BrianLima,40,2023-01-04T02:28:31Z,🔗 Add your Windows Store or UWP games to Steam
823,CSharp,OpenUtau,1134,193,C#,https://github.com/stakira/OpenUtau,stakira,52,2023-03-25T10:56:17Z,Open singing synthesis platform / Open source UTAU successor
824,CSharp,Terminals,1133,234,C#,https://github.com/Terminals-Origin/Terminals,Terminals-Origin,169,2023-02-26T08:29:32Z,"Terminals is a secure, multi tab terminal services/remote desktop client. It uses Terminal Services ActiveX Client (mstscax.dll).  The project started from the need of controlling multiple connections simultaneously. It is a complete replacement for the mstsc.exe (Terminal Services) client. This is official source moved from Codeplex."
825,CSharp,realm-dotnet,1133,163,C#,https://github.com/realm/realm-dotnet,realm,149,2023-03-27T09:41:00Z,Realm is a mobile database: a replacement for SQLite & ORMs
826,CSharp,ClientServerProject,1132,550,C#,https://github.com/dathlin/ClientServerProject,dathlin,4,2019-02-07T13:13:49Z,一个C-S模版，该模版由三部分的程序组成，一个服务端运行的程序，一个客户端运行的程序，还有一个公共的组件，实现了基础的账户管理功能，版本控制，软件升级，公告管理，消息群发，共享文件上传下载，批量文件传送功能。具体的操作方法见演示就行。本项目的一个目标是：提供一个基础的中小型系统的C-S框架，客户端有三种模式，无缝集成访问，winform版本，wpf版本，asp.net mvc版本，方便企业进行中小型系统的二次开发和个人学习。同时网络组件方便的支持读写三菱和西门子PLC的数据，详细见Readme
827,CSharp,StyleCop,1131,148,C#,https://github.com/StyleCop/StyleCop,StyleCop,99,2022-04-18T17:37:37Z,Analyzes C# source code to enforce a set of style and consistency rules.
828,CSharp,AspNetAuthorizationWorkshop,1129,235,C#,https://github.com/blowdart/AspNetAuthorizationWorkshop,blowdart,3,2018-10-24T21:43:55Z,A workshop for moving through the various new pieces in ASP.NET Core Authorization
829,CSharp,OpenSAGE,1129,114,C#,https://github.com/OpenSAGE/OpenSAGE,OpenSAGE,55,2023-03-06T23:00:19Z,"OpenSAGE is a free, open source re-implementation of SAGE, the 3D real time strategy (RTS) engine used in Command & Conquer: Generals and other RTS titles from EA Pacific. Written in C#. Not affiliated with EA."
830,CSharp,ILMerge,1129,156,C#,https://github.com/dotnet/ILMerge,dotnet,51,2020-07-09T16:44:18Z,ILMerge is a static linker for .NET Assemblies.
831,CSharp,FluentDocker,1128,82,C#,https://github.com/mariotoffia/FluentDocker,mariotoffia,35,2023-01-11T15:28:20Z,"Use docker, docker-compose local and remote in tests and your .NET core/full framework apps via a FluentAPI"
832,CSharp,AvaloniaILSpy,1127,143,C#,https://github.com/icsharpcode/AvaloniaILSpy,icsharpcode,31,2023-03-07T23:49:05Z,Avalonia-based .NET Decompiler (port of ILSpy)
833,CSharp,SimpleInjector,1125,146,C#,https://github.com/simpleinjector/SimpleInjector,simpleinjector,34,2022-09-29T10:06:43Z,"An easy, flexible, and fast Dependency Injection library that promotes best practice to steer developers towards the pit of success."
834,CSharp,installer,1125,429,C#,https://github.com/dotnet/installer,dotnet,164,2023-03-27T11:11:14Z,.NET SDK Installer
835,CSharp,vc-platform,1124,824,C#,https://github.com/VirtoCommerce/vc-platform,VirtoCommerce,55,2023-03-27T10:09:32Z,VirtoCommerce Platform repository
836,CSharp,resharper-unity,1123,136,C#,https://github.com/JetBrains/resharper-unity,JetBrains,265,2023-03-24T15:16:29Z,Unity support for both ReSharper and Rider
837,CSharp,lidgren-network-gen3,1120,331,C#,https://github.com/lidgren/lidgren-network-gen3,lidgren,59,2021-01-29T06:26:01Z,Lidgren Network Library
838,CSharp,MobileBlazorBindings,1120,157,C#,https://github.com/dotnet/MobileBlazorBindings,dotnet,127,2023-03-15T16:00:01Z,Experimental Mobile Blazor Bindings - Build native and hybrid mobile apps with Blazor
839,CSharp,FastTunnel,1118,240,C#,https://github.com/FastTunnel/FastTunnel,FastTunnel,9,2023-03-23T06:29:32Z,expose a local server to the internet.  高性能跨平台的内网穿透解决方案 远程内网计算机 域名访问内网站点 反向代理内网服务 端口转发 http代理 
840,CSharp,N_m3u8DL-RE,1117,117,C#,https://github.com/nilaoda/N_m3u8DL-RE,nilaoda,62,2023-03-25T15:16:19Z,"Cross-Platform, modern and powerful stream downloader for MPD/M3U8/ISM. English/简体中文/繁體中文. "
841,CSharp,SQLite4Unity3d,1116,241,C#,https://github.com/robertohuertasm/SQLite4Unity3d,robertohuertasm,43,2019-05-25T09:01:13Z,SQLite made easy for Unity3d
842,CSharp,UnitySteer,1113,263,C#,https://github.com/ricardojmendez/UnitySteer,ricardojmendez,9,2019-10-01T17:16:19Z,"Steering, obstacle avoidance and path following behaviors for the Unity Game Engine"
843,CSharp,The-New-M3U8-Downloader,1112,270,C#,https://github.com/nilaoda/The-New-M3U8-Downloader,nilaoda,8,2019-12-23T09:30:15Z,Rebulid of M3U8-Downloader. (Stop updating permanently)
844,CSharp,MasterMemory,1111,85,C#,https://github.com/Cysharp/MasterMemory,Cysharp,6,2022-07-25T12:20:17Z,Embedded Typed Readonly In-Memory Document Database for .NET Core and Unity.
845,CSharp,ProxyKit,1108,131,C#,https://github.com/ProxyKit/ProxyKit,ProxyKit,0,2020-10-23T13:57:56Z,A toolkit to create code-first HTTP reverse proxies on ASP.NET Core
846,CSharp,sourcelink,1107,118,C#,https://github.com/dotnet/sourcelink,dotnet,117,2023-03-25T12:46:05Z,"Source Link enables a great source debugging experience for your users, by adding source control metadata to your built assets"
847,CSharp,OpenAPI.NET,1105,184,C#,https://github.com/microsoft/OpenAPI.NET,microsoft,96,2023-03-27T04:35:58Z,The OpenAPI.NET SDK contains a useful object model for OpenAPI documents in .NET along with common serializers to extract raw OpenAPI JSON and YAML documents from the model.
848,CSharp,Axiom,1103,101,C#,https://github.com/MattMcManis/Axiom,MattMcManis,67,2021-11-09T09:26:21Z,An FFmpeg GUI for Windows
849,CSharp,BrowserGhost,1103,187,C#,https://github.com/QAX-A-Team/BrowserGhost,QAX-A-Team,3,2022-05-21T14:09:45Z,这是一个抓取浏览器密码的工具，后续会添加更多功能
850,CSharp,taglib-sharp,1100,293,C#,https://github.com/mono/taglib-sharp,mono,117,2022-08-04T17:25:45Z,Library for reading and writing metadata in media files
851,CSharp,Natasha,1139,184,C#,https://github.com/dotnetcore/Natasha,dotnetcore,5,2023-03-17T01:53:39Z,"基于 Roslyn 的 C# 动态程序集构建库，该库允许开发者在运行时使用 C# 代码构建域 / 程序集 / 类 / 结构体 / 枚举 / 接口 / 方法等，使得程序在运行的时候可以增加新的模块及功能。Natasha 集成了域管理/插件管理，可以实现域隔离，域卸载，热拔插等功能。 该库遵循完整的编译流程，提供完整的错误提示， 可自动添加引用，完善的数据结构构建模板让开发者只专注于程序集脚本的编写，兼容 stanadard2.0 / netcoreapp3.0+, 跨平台，统一、简便的链式 API。 且我们会尽快修复您的问题及回复您的 issue."
852,CSharp,Rg.Plugins.Popup,1138,342,C#,https://github.com/rotorgames/Rg.Plugins.Popup,rotorgames,96,2023-01-19T21:18:38Z,Xamarin Forms popup plugin
853,CSharp,ShaderGraph,1137,149,C#,https://github.com/Unity-Technologies/ShaderGraph,Unity-Technologies,0,2018-09-16T08:09:19Z,Unity ShaderGraph project
854,CSharp,Outline-Effect,1137,174,C#,https://github.com/cakeslice/Outline-Effect,cakeslice,11,2021-04-12T20:40:58Z,Outline Image Effect for Unity
855,CSharp,KvantSpray,1136,161,C#,https://github.com/keijiro/KvantSpray,keijiro,1,2017-02-10T14:14:54Z,Object instancing/particle animation system for Unity
856,CSharp,AgileConfig,1134,232,C#,https://github.com/dotnetcore/AgileConfig,dotnetcore,24,2023-03-01T09:46:37Z,基于.NET Core开发的轻量级分布式配置中心 / .NET  Core lightweight configuration server
857,CSharp,Nerdbank.GitVersioning,1134,163,C#,https://github.com/dotnet/Nerdbank.GitVersioning,dotnet,70,2023-03-21T03:29:28Z,"Stamp your assemblies, packages and more with a unique version generated from a single, simple version.json file and include git commit IDs for non-official builds."
858,CSharp,Terminals,1133,234,C#,https://github.com/Terminals-Origin/Terminals,Terminals-Origin,169,2023-02-26T08:29:32Z,"Terminals is a secure, multi tab terminal services/remote desktop client. It uses Terminal Services ActiveX Client (mstscax.dll).  The project started from the need of controlling multiple connections simultaneously. It is a complete replacement for the mstsc.exe (Terminal Services) client. This is official source moved from Codeplex."
859,CSharp,realm-dotnet,1133,163,C#,https://github.com/realm/realm-dotnet,realm,149,2023-03-27T09:41:00Z,Realm is a mobile database: a replacement for SQLite & ORMs
860,CSharp,ClientServerProject,1132,550,C#,https://github.com/dathlin/ClientServerProject,dathlin,4,2019-02-07T13:13:49Z,一个C-S模版，该模版由三部分的程序组成，一个服务端运行的程序，一个客户端运行的程序，还有一个公共的组件，实现了基础的账户管理功能，版本控制，软件升级，公告管理，消息群发，共享文件上传下载，批量文件传送功能。具体的操作方法见演示就行。本项目的一个目标是：提供一个基础的中小型系统的C-S框架，客户端有三种模式，无缝集成访问，winform版本，wpf版本，asp.net mvc版本，方便企业进行中小型系统的二次开发和个人学习。同时网络组件方便的支持读写三菱和西门子PLC的数据，详细见Readme
861,CSharp,StyleCop,1131,148,C#,https://github.com/StyleCop/StyleCop,StyleCop,99,2022-04-18T17:37:37Z,Analyzes C# source code to enforce a set of style and consistency rules.
862,CSharp,googleads-mobile-unity,1130,1087,C#,https://github.com/googleads/googleads-mobile-unity,googleads,11,2023-03-24T19:32:32Z,Official Unity Plugin for the Google Mobile Ads SDK
863,CSharp,AspNetAuthorizationWorkshop,1129,235,C#,https://github.com/blowdart/AspNetAuthorizationWorkshop,blowdart,3,2018-10-24T21:43:55Z,A workshop for moving through the various new pieces in ASP.NET Core Authorization
864,CSharp,OpenSAGE,1129,114,C#,https://github.com/OpenSAGE/OpenSAGE,OpenSAGE,55,2023-03-06T23:00:19Z,"OpenSAGE is a free, open source re-implementation of SAGE, the 3D real time strategy (RTS) engine used in Command & Conquer: Generals and other RTS titles from EA Pacific. Written in C#. Not affiliated with EA."
865,CSharp,ILMerge,1129,156,C#,https://github.com/dotnet/ILMerge,dotnet,51,2020-07-09T16:44:18Z,ILMerge is a static linker for .NET Assemblies.
866,CSharp,FluentDocker,1128,82,C#,https://github.com/mariotoffia/FluentDocker,mariotoffia,35,2023-01-11T15:28:20Z,"Use docker, docker-compose local and remote in tests and your .NET core/full framework apps via a FluentAPI"
867,CSharp,AvaloniaILSpy,1127,143,C#,https://github.com/icsharpcode/AvaloniaILSpy,icsharpcode,31,2023-03-07T23:49:05Z,Avalonia-based .NET Decompiler (port of ILSpy)
868,CSharp,SimpleInjector,1125,146,C#,https://github.com/simpleinjector/SimpleInjector,simpleinjector,34,2022-09-29T10:06:43Z,"An easy, flexible, and fast Dependency Injection library that promotes best practice to steer developers towards the pit of success."
869,CSharp,vc-platform,1124,824,C#,https://github.com/VirtoCommerce/vc-platform,VirtoCommerce,55,2023-03-27T10:09:32Z,VirtoCommerce Platform repository
870,CSharp,resharper-unity,1123,136,C#,https://github.com/JetBrains/resharper-unity,JetBrains,265,2023-03-24T15:16:29Z,Unity support for both ReSharper and Rider
871,CSharp,lidgren-network-gen3,1120,331,C#,https://github.com/lidgren/lidgren-network-gen3,lidgren,59,2021-01-29T06:26:01Z,Lidgren Network Library
872,CSharp,MobileBlazorBindings,1120,157,C#,https://github.com/dotnet/MobileBlazorBindings,dotnet,127,2023-03-15T16:00:01Z,Experimental Mobile Blazor Bindings - Build native and hybrid mobile apps with Blazor
873,CSharp,N_m3u8DL-RE,1117,117,C#,https://github.com/nilaoda/N_m3u8DL-RE,nilaoda,62,2023-03-25T15:16:19Z,"Cross-Platform, modern and powerful stream downloader for MPD/M3U8/ISM. English/简体中文/繁體中文. "
874,CSharp,SQLite4Unity3d,1116,241,C#,https://github.com/robertohuertasm/SQLite4Unity3d,robertohuertasm,43,2019-05-25T09:01:13Z,SQLite made easy for Unity3d
875,CSharp,UnitySteer,1113,263,C#,https://github.com/ricardojmendez/UnitySteer,ricardojmendez,9,2019-10-01T17:16:19Z,"Steering, obstacle avoidance and path following behaviors for the Unity Game Engine"
876,CSharp,The-New-M3U8-Downloader,1112,270,C#,https://github.com/nilaoda/The-New-M3U8-Downloader,nilaoda,8,2019-12-23T09:30:15Z,Rebulid of M3U8-Downloader. (Stop updating permanently)
877,CSharp,MasterMemory,1111,85,C#,https://github.com/Cysharp/MasterMemory,Cysharp,6,2022-07-25T12:20:17Z,Embedded Typed Readonly In-Memory Document Database for .NET Core and Unity.
878,CSharp,ProxyKit,1108,131,C#,https://github.com/ProxyKit/ProxyKit,ProxyKit,0,2020-10-23T13:57:56Z,A toolkit to create code-first HTTP reverse proxies on ASP.NET Core
879,CSharp,code-cracker,1106,296,C#,https://github.com/code-cracker/code-cracker,code-cracker,136,2022-12-08T10:55:07Z,"An analyzer library for C# and VB that uses Roslyn to produce refactorings, code analysis, and other niceties."
880,CSharp,OpenAPI.NET,1105,184,C#,https://github.com/microsoft/OpenAPI.NET,microsoft,96,2023-03-27T04:35:58Z,The OpenAPI.NET SDK contains a useful object model for OpenAPI documents in .NET along with common serializers to extract raw OpenAPI JSON and YAML documents from the model.
881,CSharp,BrowserGhost,1103,187,C#,https://github.com/QAX-A-Team/BrowserGhost,QAX-A-Team,3,2022-05-21T14:09:45Z,这是一个抓取浏览器密码的工具，后续会添加更多功能
882,CSharp,taglib-sharp,1100,293,C#,https://github.com/mono/taglib-sharp,mono,117,2022-08-04T17:25:45Z,Library for reading and writing metadata in media files
883,CSharp,csla,1098,363,C#,https://github.com/MarimerLLC/csla,MarimerLLC,80,2023-03-18T22:09:31Z,A home for your business logic in any .NET application.
884,CSharp,C-Sharp-Promise,1098,148,C#,https://github.com/Real-Serious-Games/C-Sharp-Promise,Real-Serious-Games,7,2020-05-11T14:35:39Z,Promises library for C# for management of asynchronous operations.
885,CSharp,OffensiveCSharp,1098,206,C#,https://github.com/matterpreter/OffensiveCSharp,matterpreter,6,2023-02-06T14:56:26Z,Collection of Offensive C# Tooling
886,CSharp,CSharp.lua,1092,180,C#,https://github.com/yanghuan/CSharp.lua,yanghuan,15,2023-02-28T04:42:38Z,The C# to Lua compiler
887,CSharp,renode,1092,206,C#,https://github.com/renode/renode,renode,164,2023-03-24T20:28:33Z,Renode - Antmicro's virtual development framework for complex embedded systems
888,CSharp,Benchmarks,1088,221,C#,https://github.com/aspnet/Benchmarks,aspnet,16,2023-03-23T22:54:45Z,Benchmarks for ASP.NET Core
889,CSharp,SadConsole,1088,123,C#,https://github.com/Thraka/SadConsole,Thraka,16,2023-03-20T18:30:24Z,A .NET ascii/ansi console engine written in C# for MonoGame and XNA. Create your own text roguelike (or other) games!
890,CSharp,loklak_dotnet_api,1088,2,C#,https://github.com/loklak/loklak_dotnet_api,loklak,2,2018-01-10T14:10:05Z,A C#.NET Wrapper for Loklak to be used with Windows applications
891,CSharp,azure-functions-core-tools,1086,348,C#,https://github.com/Azure/azure-functions-core-tools,Azure,513,2023-03-24T16:43:52Z,Command line tools for Azure Functions
892,CSharp,KitX,1083,47,C#,https://github.com/Crequency/KitX,Crequency,20,2023-03-26T15:43:54Z,🎉 An all-purpose toolbox app. | 一个万用的工具箱 🎉
