rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
377,Java,gs-spring-boot-docker,582,1302,Java,https://github.com/spring-guides/gs-spring-boot-docker,spring-guides,7,2023-01-20T09:06:30Z,Spring Boot with Docker :: Learn how to create a Docker container from a Spring Boot application with Maven or Gradle
378,Java,XRecyclerView,5322,1279,Java,https://github.com/XRecyclerView/XRecyclerView,XRecyclerView,238,2022-03-18T05:00:00Z,A RecyclerView that implements pullrefresh and loadingmore featrues.you can use it like a standard RecyclerView
379,Java,java-tomcat-maven-example,11,1295,Java,https://github.com/daticahealth/java-tomcat-maven-example,daticahealth,0,2023-01-12T08:08:41Z,Example Java + Maven Tomcat application
380,Java,SwipeMenuListView,3514,1277,Java,https://github.com/baoyongzhang/SwipeMenuListView,baoyongzhang,127,2022-09-08T07:08:01Z,[DEPRECATED] A swipe menu for ListView.
381,Java,jackson-databind,3242,1277,Java,https://github.com/FasterXML/jackson-databind,FasterXML,447,2023-03-27T09:12:40Z,General data-binding package for Jackson (2.x): works on streaming API (core) implementation(s)
382,Java,android-fundamentals,637,1277,Java,https://github.com/google-developer-training/android-fundamentals,google-developer-training,8,2021-07-26T19:58:58Z,
383,Java,addressbook-level2,19,1270,Java,https://github.com/se-edu/addressbook-level2,se-edu,11,2019-12-15T16:18:50Z,:ab::two:  A Java sample application for students. An AddressBook application that uses OOP basics.
384,Java,android_build,29,1265,Java,https://github.com/abstrakraft/android_build,abstrakraft,0,2016-12-12T20:06:45Z,Android Build System (cyanogenmod)
385,Java,RoundedImageView,6384,1263,Java,https://github.com/vinc3m1/RoundedImageView,vinc3m1,0,2023-01-27T18:56:33Z,"A fast ImageView that supports rounded corners, ovals, and circles."
386,Java,java-8-lambdas-exercises,1773,1261,Java,https://github.com/RichardWarburton/java-8-lambdas-exercises,RichardWarburton,5,2022-09-21T14:21:54Z,Exercises and Answers for Java 8 Lambdas book
387,Java,PushPlugin-deprecated,16,1246,Java,https://github.com/bobeast/PushPlugin-deprecated,bobeast,0,2015-08-26T18:23:53Z,Push Notification Plugin for iOS and Android
388,Java,spring5-di-demo,36,1242,Java,https://github.com/springframeworkguru/spring5-di-demo,springframeworkguru,2,2021-10-28T06:30:59Z,Spring 5 Dependency Injection Demo
389,Java,android-mvp-architecture,4422,1245,Java,https://github.com/janishar/android-mvp-architecture,janishar,33,2022-11-30T11:19:39Z,"This repository contains a detailed sample app that implements MVP architecture using Dagger2,  GreenDao, RxJava2, FastAndroidNetworking and PlaceholderView"
390,Java,spring-cloud-config,1860,1243,Java,https://github.com/spring-cloud/spring-cloud-config,spring-cloud,173,2023-03-23T00:22:11Z,External configuration (server and client) for Spring Cloud
391,Java,jeecg,2092,1243,Java,https://github.com/jeecgboot/jeecg,jeecgboot,0,2022-12-16T04:24:48Z,JEECG是一款基于代码生成器的J2EE快速开发平台，开源界“小普元”超越传统商业企业级开发平台。引领新的开发模式(Online Coding模式(自定义表单) - > 代码生成器模式 - > 手工MERGE智能开发)， 可以帮助解决Java项目90%的重复工作，让开发更多关注业务逻辑。既能快速提高开发效率，帮助公司节省人力成本，同时又不失灵活性。具备：表单配置能力（无需编码）、移动配置能力、工作流配置能力、报表配置能力（支持移动端）、插件开发能力（可插拔）
392,Java,zxing-android-embedded,5379,1241,Java,https://github.com/journeyapps/zxing-android-embedded,journeyapps,93,2022-11-08T10:27:55Z,"Barcode scanner library for Android, based on the ZXing decoder"
393,Java,cobar,3185,1240,Java,https://github.com/alibaba/cobar,alibaba,49,2023-03-06T14:37:33Z,a proxy for sharding databases and tables
394,Java,springbootwebapp,483,1239,Java,https://github.com/springframeworkguru/springbootwebapp,springframeworkguru,3,2023-02-07T11:04:02Z,Spring Boot Web Application 
395,Java,bisq,4268,1236,Java,https://github.com/bisq-network/bisq,bisq-network,256,2023-03-27T11:46:21Z,A decentralized bitcoin exchange network
396,Java,SpringBootLearning,2221,1236,Java,https://github.com/forezp/SpringBootLearning,forezp,9,2022-06-21T00:06:38Z,《Spring Boot教程》源码
397,Java,Leetcode,3546,1234,Java,https://github.com/fishercoder1534/Leetcode,fishercoder1534,0,2023-03-26T18:14:06Z,Solutions to LeetCode problems; updated daily. Subscribe to my YouTube channel for more.
398,Java,Array-2,2,1252,Java,https://github.com/super30admin/Array-2,super30admin,0,2023-03-22T05:56:52Z,
399,Java,spring-cloud-repo,1586,1230,Java,https://github.com/benwang6/spring-cloud-repo,benwang6,1,2021-11-25T05:18:53Z,
400,Java,java-learning,4103,1226,Java,https://github.com/brianway/java-learning,brianway,2,2022-01-08T16:03:06Z,旨在打造在线最佳的 Java 学习笔记，含博客讲解和源码实例，包括 Java SE 和 Java Web
401,Java,xDrip,1081,1013,Java,https://github.com/NightscoutFoundation/xDrip,NightscoutFoundation,143,2023-03-24T11:02:45Z,Nightscout version of xDrip+
402,Java,spring-data-mongodb,1497,1012,Java,https://github.com/spring-projects/spring-data-mongodb,spring-projects,245,2023-03-27T10:29:26Z,Provide support to increase developer productivity in Java when using MongoDB. Uses familiar Spring concepts such as a template classes for core API usage and lightweight repository style data access.
403,Java,FastDev4Android,2840,1010,Java,https://github.com/jiangqqlmj/FastDev4Android,jiangqqlmj,8,2018-06-06T01:16:26Z,"本项目是Android快速开发框架，采用AndroidStudio进行开发。 预想集成工具包,采用MVP开发模式,EventBus数据分发,沉浸式状态栏,ORM,网络请求(HTTPClint,Volley,OkHttps),数据解析,依赖注入(AndroidAnnotations),xutils,图片异步加载，二维码扫描等等，后续会进行逐步添加"
404,Java,spring-cloud-code,1890,1010,Java,https://github.com/SpringCloud/spring-cloud-code,SpringCloud,5,2023-01-02T22:13:22Z,🔥《重新定义Spring Cloud实战》实体书对应源码，欢迎大家Star点赞收藏
405,Java,Linked-List-2,3,1014,Java,https://github.com/super30admin/Linked-List-2,super30admin,0,2023-03-25T20:15:09Z,
406,Java,Hacktoberfest,247,1006,Java,https://github.com/ows-ali/Hacktoberfest,ows-ali,15,2023-01-02T01:52:51Z,Opportunity to start open source and PR experience
407,Java,camunda-7-code-examples,551,1006,Java,https://github.com/camunda-consulting/camunda-7-code-examples,camunda-consulting,26,2023-03-23T20:40:18Z,Examples and demo applications built by the camunda consulting team
408,Java,aurora-imui,5619,1000,Java,https://github.com/jpush/aurora-imui,jpush,118,2022-12-30T04:04:35Z,General IM UI components. Android/iOS/RectNative ready.  通用 IM 聊天 UI 组件，已经同时支持 Android/iOS/RN。
409,Java,android-basic-samples,956,997,Java,https://github.com/playgameservices/android-basic-samples,playgameservices,75,2021-10-05T10:08:53Z,Google Play game services - Android samples
410,Java,cheese-mvc-persistent,2,991,Java,https://github.com/LaunchCodeEducation/cheese-mvc-persistent,LaunchCodeEducation,0,2020-10-01T18:02:48Z,Java / Spring Boot studio
411,Java,ActionBar-PullToRefresh,3177,992,Java,https://github.com/chrisbanes/ActionBar-PullToRefresh,chrisbanes,0,2014-04-28T14:57:28Z,DEPRECATED
412,Java,segmentfault-lessons,1438,992,Java,https://github.com/mercyblitz/segmentfault-lessons,mercyblitz,5,2022-06-20T23:19:29Z,Segment Fault 在线讲堂 代码工程
413,Java,intellij-plugins,1944,992,Java,https://github.com/JetBrains/intellij-plugins,JetBrains,0,2023-03-27T09:27:18Z,Open-source plugins included in the distribution of IntelliJ IDEA Ultimate and other IDEs based on the IntelliJ Platform
414,Java,sofa-jraft,3147,991,Java,https://github.com/sofastack/sofa-jraft,sofastack,49,2023-03-15T07:04:57Z,A production-grade java implementation of RAFT consensus algorithm.
415,Java,springboot-sample-app,20,1007,Java,https://github.com/codecentric/springboot-sample-app,codecentric,0,2022-10-14T12:38:34Z,Minimal Spring Boot sample app
416,Java,Meizhi,16,982,Java,https://github.com/niuxdexiaobai/Meizhi,niuxdexiaobai,0,2015-06-24T08:26:54Z,妹纸.gank.io
417,Java,helloworld,12,1000,Java,https://github.com/Coveros/helloworld,Coveros,0,2023-03-08T16:21:14Z,A Java Hello World application using Maven
418,Java,mssc-brewery,62,993,Java,https://github.com/springframeworkguru/mssc-brewery,springframeworkguru,2,2023-01-30T17:25:54Z,Spring MVC Brewery Microservice
419,Java,Sunshine,6,976,Java,https://github.com/smeise/Sunshine,smeise,0,2014-06-24T01:27:21Z,Android App for Android Fundamentals
420,Java,phoenix,973,975,Java,https://github.com/apache/phoenix,apache,0,2023-03-27T06:26:16Z,Mirror of Apache Phoenix
421,Java,lawnchair,6964,974,Java,https://github.com/LawnchairLauncher/lawnchair,LawnchairLauncher,109,2023-03-26T03:10:07Z,No clever tagline needed.
422,Java,testng,1825,971,Java,https://github.com/cbeust/testng,cbeust,249,2023-03-24T13:46:41Z,TestNG testing framework
423,Java,Luyten,4687,970,Java,https://github.com/deathmarine/Luyten,deathmarine,164,2023-01-17T18:50:12Z,An Open Source Java Decompiler Gui for Procyon
424,Java,Competitive-Coding-1,1,984,Java,https://github.com/super30admin/Competitive-Coding-1,super30admin,0,2023-03-21T05:05:32Z,
425,Java,javadevjournal,384,966,Java,https://github.com/javadevjournal/javadevjournal,javadevjournal,6,2023-03-18T04:07:40Z,Source code for the tutorials published on the Javadevjournal site.
426,Java,lonelyTwitter,3,963,Java,https://github.com/hazelybell/lonelyTwitter,hazelybell,1,2019-02-28T03:25:38Z,Lonely Twitter demo for CSCI 301
427,Java,Android-UI-Tutorials,229,962,Java,https://github.com/StacktipsLab/Android-UI-Tutorials,StacktipsLab,1,2016-10-29T14:47:22Z,"In this series of tutorials, we show you the list of basic tutorials to get you start android programming."
428,Java,ZhihuDailyPurify,6,961,Java,https://github.com/nsdown/ZhihuDailyPurify,nsdown,0,2014-05-27T03:27:28Z,Purified version of Zhihu Daily
429,Java,fj22-ingressos,8,958,Java,https://github.com/caelum/fj22-ingressos,caelum,0,2022-12-16T10:39:41Z,
430,Java,greenhouse,1322,959,Java,https://github.com/spring-attic/greenhouse,spring-attic,6,2019-03-21T18:50:11Z,Reference web application for Spring technologies and social destination for Spring developers.
431,Java,maxwell,3593,957,Java,https://github.com/zendesk/maxwell,zendesk,178,2023-03-24T21:54:46Z,"Maxwell's daemon, a mysql-to-json kafka producer"
432,Java,my-site,2859,957,Java,https://github.com/WinterChenS/my-site,WinterChenS,6,2023-03-23T02:40:40Z,springboot2.0开发的个人网站，集成了：个人首页，个人博客，个人作品
433,Java,joda-time,4878,955,Java,https://github.com/JodaOrg/joda-time,JodaOrg,25,2023-03-27T03:00:18Z,Joda-Time is the widely used replacement for the Java date and time classes prior to Java SE 8.
434,Java,undertow,3323,952,Java,https://github.com/undertow-io/undertow,undertow-io,0,2023-03-26T16:01:29Z,High performance non-blocking webserver
435,Java,aws-codedeploy-sample-tomcat,93,954,Java,https://github.com/aws-samples/aws-codedeploy-sample-tomcat,aws-samples,3,2023-03-23T23:19:18Z,A sample Tomcat application integrated with CodeDeploy. 
436,Java,GCViewer,4184,951,Java,https://github.com/chewiebug/GCViewer,chewiebug,60,2023-03-05T15:52:29Z,"Fork of tagtraum industries' GCViewer. Tagtraum stopped development in 2008, I aim to improve support for Sun's / Oracle's java 1.6+ garbage collector logs (including G1 collector)"
437,Java,wavelet,0,943,Java,https://github.com/ucsd-cse15l-f22/wavelet,ucsd-cse15l-f22,0,2023-01-29T20:19:07Z,
438,Java,socket.io-client-java,5094,948,Java,https://github.com/socketio/socket.io-client-java,socketio,89,2023-03-20T04:43:25Z,"Full-featured Socket.IO Client Library for Java, which is compatible with Socket.IO v1.0 and later."
439,Java,springboot-seckill,2361,944,Java,https://github.com/zaiyunduan123/springboot-seckill,zaiyunduan123,18,2022-03-06T08:11:00Z,:racehorse:基于SpringBoot + MySQL + Redis + RabbitMQ + Guava开发的高并发商品限时秒杀系统
440,Java,99-problems,3314,944,Java,https://github.com/shekhargulati/99-problems,shekhargulati,5,2020-10-30T07:19:57Z,This is an adaptation of the Ninety-Nine Prolog Problems written by Werner Hett.
441,Java,tdd-by-example,107,952,Java,https://github.com/springframeworkguru/tdd-by-example,springframeworkguru,1,2022-10-19T04:06:03Z,TDD By Example
442,Java,spring-boot-leaning,2096,940,Java,https://github.com/ityouknow/spring-boot-leaning,ityouknow,0,2022-10-19T07:12:01Z,Spring Boot 2.X 最全课程代码
443,Java,fleetman-api-gateway,3,952,Java,https://github.com/fleetman-ci-cd-demo/fleetman-api-gateway,fleetman-ci-cd-demo,0,2022-10-24T14:52:15Z,
444,Java,android-mvvm-architecture,2859,938,Java,https://github.com/janishar/android-mvvm-architecture,janishar,35,2022-12-10T15:37:12Z,"This repository contains a detailed sample app that implements MVVM architecture using Dagger2,  Room, RxJava2, FastAndroidNetworking and PlaceholderView"
445,Java,Android-IMSI-Catcher-Detector,4367,937,Java,https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector,CellularPrivacy,162,2023-03-19T09:11:50Z,"AIMSICD • Fight IMSI-Catcher, StingRay and silent SMS!"
446,Java,drill,1786,935,Java,https://github.com/apache/drill,apache,32,2023-03-23T03:01:32Z,Apache Drill is a distributed MPP query layer for self describing data
447,Java,Phoenix,4040,933,Java,https://github.com/Yalantis/Phoenix,Yalantis,11,2022-09-22T09:40:03Z,Phoenix Pull-to-Refresh
448,Java,btrace,5374,932,Java,https://github.com/btraceio/btrace,btraceio,1,2023-03-25T04:00:38Z,"BTrace - a safe, dynamic tracing tool for the Java platform"
449,Java,SpringBoot-Dubbo-Docker-Jenkins,2124,932,Java,https://github.com/bz51/SpringBoot-Dubbo-Docker-Jenkins,bz51,28,2022-11-16T03:27:54Z,基于SpringBoot+Dubbo的微服务框架（借助Docker+Jenkins实现自动化、容器化部署）
450,Java,lite-rx-api-hands-on,991,931,Java,https://github.com/reactor/lite-rx-api-hands-on,reactor,2,2023-01-02T23:16:29Z,Lite Rx API Hands-On with Reactor Core 3
451,Java,blynk-server,17,1054,Java,https://github.com/HenrikDA/blynk-server,HenrikDA,0,2015-03-26T12:53:52Z,"Platform with iOs and Android apps to control Arduino, Raspberry Pi and similar microcontroller boards over the Internet."
452,Java,spring-in-action-5-samples,1179,1044,Java,https://github.com/habuma/spring-in-action-5-samples,habuma,61,2022-12-19T04:14:08Z,Home for example code from Spring in Action 5.
453,Java,ImagePicker,4264,1044,Java,https://github.com/jeasonlzy/ImagePicker,jeasonlzy,160,2020-10-27T06:08:16Z,完全仿微信的图片选择，并且提供了多种图片加载接口，选择图片后可以旋转，可以裁剪成矩形或圆形，可以配置各种其他的参数
454,Java,spring-security-react-ant-design-polls-app,1631,1044,Java,https://github.com/callicoder/spring-security-react-ant-design-polls-app,callicoder,24,2023-03-02T02:33:15Z,"Full Stack Polls App built using Spring Boot, Spring Security, JWT, React, and Ant Design"
455,Java,apps-android-commons,824,1045,Java,https://github.com/commons-app/apps-android-commons,commons-app,525,2023-03-27T11:18:41Z,The Wikimedia Commons Android app allows users to upload pictures from their Android phone/tablet to Wikimedia Commons
456,Java,rstudio,4217,1042,Java,https://github.com/rstudio/rstudio,rstudio,1392,2023-03-26T04:51:02Z,RStudio is an integrated development environment (IDE) for R
457,Java,android-viewbadger,3024,1042,Java,https://github.com/jgilfelt/android-viewbadger,jgilfelt,0,2015-08-28T07:48:08Z,"[DEPRECATED] A simple way to ""badge"" any given Android view at runtime without having to cater for it in layout"
